COMMUNITY_AREA_NUMBER,PERCENT_OF_HOUSING_CROWDED,PERCENT_HOUSEHOLDS_BELOW_POVERTY,PERCENT_AGED_16__UNEMPLOYED,PERCENT_AGED_25__WITHOUT_HIGH_SCHOOL_DIPLOMA,PERCENT_AGED_UNDER_18_OR_OVER_64,PER_CAPITA_INCOME,PRIMARY_TYPE,HARDSHIP_INDEX,INCOME_PER_CAPITA,AVG_SCORE
2,7.8,17.2,8.8,20.8,38.5,23040,ROBBERY,46,1339.53,333333.0
1,7.7,23.6,8.7,18.2,27.5,23939,THEFT,39,1014.36,131175.0
1,7.7,23.6,8.7,18.2,27.5,23939,CRIMINAL DAMAGE,39,1014.36,131175.0
1,7.7,23.6,8.7,18.2,27.5,23939,NARCOTICS,39,1014.36,131175.0
1,7.7,23.6,8.7,18.2,27.5,23939,OTHER OFFENSE,39,1014.36,131175.0
1,7.7,23.6,8.7,18.2,27.5,23939,DECEPTIVE PRACTICE,39,1014.36,131175.0
1,7.7,23.6,8.7,18.2,27.5,23939,PROSTITUTION,39,1014.36,131175.0
77,4.1,18.2,9.2,9.7,23.8,33385,THEFT,19,1834.34,241748.0
77,4.1,18.2,9.2,9.7,23.8,33385,THEFT,19,1834.34,241748.0
2,7.8,17.2,8.8,20.8,38.5,23040,THEFT,46,1339.53,194949.0
2,7.8,17.2,8.8,20.8,38.5,23040,BATTERY,46,1339.53,194949.0
2,7.8,17.2,8.8,20.8,38.5,23040,BATTERY,46,1339.53,194949.0
2,7.8,17.2,8.8,20.8,38.5,23040,OTHER OFFENSE,46,1339.53,194949.0
2,7.8,17.2,8.8,20.8,38.5,23040,OTHER OFFENSE,46,1339.53,194949.0
2,7.8,17.2,8.8,20.8,38.5,23040,DECEPTIVE PRACTICE,46,1339.53,194949.0
2,7.8,17.2,8.8,20.8,38.5,23040,ROBBERY,46,1339.53,194949.0
2,7.8,17.2,8.8,20.8,38.5,23040,THEFT,46,1339.53,261847.0
2,7.8,17.2,8.8,20.8,38.5,23040,BATTERY,46,1339.53,261847.0
2,7.8,17.2,8.8,20.8,38.5,23040,BATTERY,46,1339.53,261847.0
2,7.8,17.2,8.8,20.8,38.5,23040,OTHER OFFENSE,46,1339.53,261847.0
2,7.8,17.2,8.8,20.8,38.5,23040,OTHER OFFENSE,46,1339.53,261847.0
2,7.8,17.2,8.8,20.8,38.5,23040,DECEPTIVE PRACTICE,46,1339.53,261847.0
2,7.8,17.2,8.8,20.8,38.5,23040,ROBBERY,46,1339.53,261847.0
28,3.8,20.6,10.7,9.6,22.2,44689,THEFT,15,2169.37,0.0
28,3.8,20.6,10.7,9.6,22.2,44689,THEFT,15,2169.37,0.0
28,3.8,20.6,10.7,9.6,22.2,44689,THEFT,15,2169.37,0.0
28,3.8,20.6,10.7,9.6,22.2,44689,THEFT,15,2169.37,0.0
28,3.8,20.6,10.7,9.6,22.2,44689,THEFT,15,2169.37,0.0
28,3.8,20.6,10.7,9.6,22.2,44689,BATTERY,15,2169.37,0.0
28,3.8,20.6,10.7,9.6,22.2,44689,MOTOR VEHICLE THEFT,15,2169.37,0.0
28,3.8,20.6,10.7,9.6,22.2,44689,ROBBERY,15,2169.37,0.0
28,3.8,20.6,10.7,9.6,22.2,44689,CRIMINAL TRESPASS,15,2169.37,0.0
28,3.8,20.6,10.7,9.6,22.2,44689,NON - CRIMINAL,15,2169.37,0.0
28,3.8,20.6,10.7,9.6,22.2,44689,BATTERY,15,2169.37,0.0
28,3.8,20.6,10.7,9.6,22.2,44689,NARCOTICS,15,2169.37,0.0
28,3.8,20.6,10.7,9.6,22.2,44689,NARCOTICS,15,2169.37,0.0
28,3.8,20.6,10.7,9.6,22.2,44689,NARCOTICS,15,2169.37,0.0
28,3.8,20.6,10.7,9.6,22.2,44689,ASSAULT,15,2169.37,0.0
28,3.8,20.6,10.7,9.6,22.2,44689,MOTOR VEHICLE THEFT,15,2169.37,0.0
63,15.8,23.4,18.2,51.5,38.8,12171,THEFT,93,520.13,333333.0
63,15.8,23.4,18.2,51.5,38.8,12171,CRIMINAL DAMAGE,93,520.13,333333.0
63,15.8,23.4,18.2,51.5,38.8,12171,CRIMINAL DAMAGE,93,520.13,333333.0
63,15.8,23.4,18.2,51.5,38.8,12171,NARCOTICS,93,520.13,333333.0
63,15.8,23.4,18.2,51.5,38.8,12171,ASSAULT,93,520.13,333333.0
63,15.8,23.4,18.2,51.5,38.8,12171,MOTOR VEHICLE THEFT,93,520.13,333333.0
63,15.8,23.4,18.2,51.5,38.8,12171,PUBLIC PEACE VIOLATION,93,520.13,333333.0
66,7.6,27.9,17.1,31.2,40.6,13231,THEFT,80,474.23,161313.0
66,7.6,27.9,17.1,31.2,40.6,13231,THEFT,80,474.23,161313.0
66,7.6,27.9,17.1,31.2,40.6,13231,THEFT,80,474.23,161313.0
66,7.6,27.9,17.1,31.2,40.6,13231,BATTERY,80,474.23,161313.0
66,7.6,27.9,17.1,31.2,40.6,13231,CRIMINAL DAMAGE,80,474.23,161313.0
66,7.6,27.9,17.1,31.2,40.6,13231,NARCOTICS,80,474.23,161313.0
66,7.6,27.9,17.1,31.2,40.6,13231,NARCOTICS,80,474.23,161313.0
66,7.6,27.9,17.1,31.2,40.6,13231,MOTOR VEHICLE THEFT,80,474.23,161313.0
66,7.6,27.9,17.1,31.2,40.6,13231,MOTOR VEHICLE THEFT,80,474.23,161313.0
66,7.6,27.9,17.1,31.2,40.6,13231,CRIMINAL TRESPASS,80,474.23,161313.0
66,7.6,27.9,17.1,31.2,40.6,13231,WEAPONS VIOLATION,80,474.23,161313.0
66,7.6,27.9,17.1,31.2,40.6,13231,GAMBLING,80,474.23,161313.0
68,3.8,46.6,28.0,28.5,42.5,11888,THEFT,94,255.11,151851.0
68,3.8,46.6,28.0,28.5,42.5,11888,THEFT,94,255.11,151851.0
68,3.8,46.6,28.0,28.5,42.5,11888,THEFT,94,255.11,151851.0
68,3.8,46.6,28.0,28.5,42.5,11888,THEFT,94,255.11,151851.0
68,3.8,46.6,28.0,28.5,42.5,11888,THEFT,94,255.11,151851.0
68,3.8,46.6,28.0,28.5,42.5,11888,BATTERY,94,255.11,151851.0
68,3.8,46.6,28.0,28.5,42.5,11888,MOTOR VEHICLE THEFT,94,255.11,151851.0
68,3.8,46.6,28.0,28.5,42.5,11888,MOTOR VEHICLE THEFT,94,255.11,151851.0
68,3.8,46.6,28.0,28.5,42.5,11888,CRIM SEXUAL ASSAULT,94,255.11,151851.0
68,3.8,46.6,28.0,28.5,42.5,11888,ASSAULT,94,255.11,151851.0
68,3.8,46.6,28.0,28.5,42.5,11888,ASSAULT,94,255.11,151851.0
68,3.8,46.6,28.0,28.5,42.5,11888,ASSAULT,94,255.11,151851.0
68,3.8,46.6,28.0,28.5,42.5,11888,ASSAULT,94,255.11,151851.0
68,3.8,46.6,28.0,28.5,42.5,11888,BURGLARY,94,255.11,151851.0
68,3.8,46.6,28.0,28.5,42.5,11888,BURGLARY,94,255.11,151851.0
68,3.8,46.6,28.0,28.5,42.5,11888,BATTERY,94,255.11,151851.0
68,3.8,46.6,28.0,28.5,42.5,11888,BATTERY,94,255.11,151851.0
68,3.8,46.6,28.0,28.5,42.5,11888,BATTERY,94,255.11,151851.0
68,3.8,46.6,28.0,28.5,42.5,11888,CRIMINAL DAMAGE,94,255.11,151851.0
68,3.8,46.6,28.0,28.5,42.5,11888,NARCOTICS,94,255.11,151851.0
68,3.8,46.6,28.0,28.5,42.5,11888,OTHER OFFENSE,94,255.11,151851.0
30,15.2,30.7,15.8,54.8,33.8,10402,THEFT,96,338.83,140640.0
30,15.2,30.7,15.8,54.8,33.8,10402,THEFT,96,338.83,140640.0
30,15.2,30.7,15.8,54.8,33.8,10402,BATTERY,96,338.83,140640.0
30,15.2,30.7,15.8,54.8,33.8,10402,BATTERY,96,338.83,140640.0
30,15.2,30.7,15.8,54.8,33.8,10402,BATTERY,96,338.83,140640.0
30,15.2,30.7,15.8,54.8,33.8,10402,CRIMINAL DAMAGE,96,338.83,140640.0
30,15.2,30.7,15.8,54.8,33.8,10402,BURGLARY,96,338.83,140640.0
30,15.2,30.7,15.8,54.8,33.8,10402,ROBBERY,96,338.83,140640.0
29,7.4,43.1,21.2,27.6,42.7,12034,THEFT,87,279.21,138455.0
29,7.4,43.1,21.2,27.6,42.7,12034,BATTERY,87,279.21,138455.0
29,7.4,43.1,21.2,27.6,42.7,12034,BATTERY,87,279.21,138455.0
29,7.4,43.1,21.2,27.6,42.7,12034,BATTERY,87,279.21,138455.0
29,7.4,43.1,21.2,27.6,42.7,12034,BATTERY,87,279.21,138455.0
29,7.4,43.1,21.2,27.6,42.7,12034,BATTERY,87,279.21,138455.0
29,7.4,43.1,21.2,27.6,42.7,12034,BURGLARY,87,279.21,138455.0
29,7.4,43.1,21.2,27.6,42.7,12034,ROBBERY,87,279.21,138455.0
29,7.4,43.1,21.2,27.6,42.7,12034,WEAPONS VIOLATION,87,279.21,138455.0
29,7.4,43.1,21.2,27.6,42.7,12034,OFFENSE INVOLVING CHILDREN,87,279.21,138455.0
29,7.4,43.1,21.2,27.6,42.7,12034,BATTERY,87,279.21,138455.0
29,7.4,43.1,21.2,27.6,42.7,12034,CRIMINAL DAMAGE,87,279.21,138455.0
29,7.4,43.1,21.2,27.6,42.7,12034,CRIMINAL DAMAGE,87,279.21,138455.0
29,7.4,43.1,21.2,27.6,42.7,12034,NARCOTICS,87,279.21,138455.0
29,7.4,43.1,21.2,27.6,42.7,12034,NARCOTICS,87,279.21,138455.0
29,7.4,43.1,21.2,27.6,42.7,12034,NARCOTICS,87,279.21,138455.0
14,11.3,19.2,10.0,32.9,32.0,21323,THEFT,53,1110.57,141412.0
14,11.3,19.2,10.0,32.9,32.0,21323,THEFT,53,1110.57,141412.0
14,11.3,19.2,10.0,32.9,32.0,21323,THEFT,53,1110.57,141412.0
14,11.3,19.2,10.0,32.9,32.0,21323,OTHER OFFENSE,53,1110.57,141412.0
14,11.3,19.2,10.0,32.9,32.0,21323,ROBBERY,53,1110.57,141412.0
50,1.5,21.6,22.8,13.1,38.6,20588,THEFT,51,953.15,154384.0
50,1.5,21.6,22.8,13.1,38.6,20588,BATTERY,51,953.15,154384.0
50,1.5,21.6,22.8,13.1,38.6,20588,CRIMINAL DAMAGE,51,953.15,154384.0
14,11.3,19.2,10.0,32.9,32.0,21323,THEFT,53,1110.57,305485.0
14,11.3,19.2,10.0,32.9,32.0,21323,THEFT,53,1110.57,305485.0
14,11.3,19.2,10.0,32.9,32.0,21323,THEFT,53,1110.57,305485.0
14,11.3,19.2,10.0,32.9,32.0,21323,OTHER OFFENSE,53,1110.57,305485.0
14,11.3,19.2,10.0,32.9,32.0,21323,ROBBERY,53,1110.57,305485.0
37,3.2,51.2,33.9,26.6,44.9,10432,BATTERY,97,203.75,112259.0
37,3.2,51.2,33.9,26.6,44.9,10432,BATTERY,97,203.75,112259.0
29,7.4,43.1,21.2,27.6,42.7,12034,THEFT,87,279.21,114648.0
29,7.4,43.1,21.2,27.6,42.7,12034,BATTERY,87,279.21,114648.0
29,7.4,43.1,21.2,27.6,42.7,12034,BATTERY,87,279.21,114648.0
29,7.4,43.1,21.2,27.6,42.7,12034,BATTERY,87,279.21,114648.0
29,7.4,43.1,21.2,27.6,42.7,12034,BATTERY,87,279.21,114648.0
29,7.4,43.1,21.2,27.6,42.7,12034,BATTERY,87,279.21,114648.0
29,7.4,43.1,21.2,27.6,42.7,12034,BURGLARY,87,279.21,114648.0
29,7.4,43.1,21.2,27.6,42.7,12034,ROBBERY,87,279.21,114648.0
29,7.4,43.1,21.2,27.6,42.7,12034,WEAPONS VIOLATION,87,279.21,114648.0
29,7.4,43.1,21.2,27.6,42.7,12034,OFFENSE INVOLVING CHILDREN,87,279.21,114648.0
29,7.4,43.1,21.2,27.6,42.7,12034,BATTERY,87,279.21,114648.0
29,7.4,43.1,21.2,27.6,42.7,12034,CRIMINAL DAMAGE,87,279.21,114648.0
29,7.4,43.1,21.2,27.6,42.7,12034,CRIMINAL DAMAGE,87,279.21,114648.0
29,7.4,43.1,21.2,27.6,42.7,12034,NARCOTICS,87,279.21,114648.0
29,7.4,43.1,21.2,27.6,42.7,12034,NARCOTICS,87,279.21,114648.0
29,7.4,43.1,21.2,27.6,42.7,12034,NARCOTICS,87,279.21,114648.0
22,3.2,16.8,8.2,14.8,26.2,31908,THEFT,23,1899.29,241982.0
22,3.2,16.8,8.2,14.8,26.2,31908,THEFT,23,1899.29,241982.0
22,3.2,16.8,8.2,14.8,26.2,31908,THEFT,23,1899.29,241982.0
22,3.2,16.8,8.2,14.8,26.2,31908,CRIMINAL DAMAGE,23,1899.29,241982.0
22,3.2,16.8,8.2,14.8,26.2,31908,CRIMINAL DAMAGE,23,1899.29,241982.0
22,3.2,16.8,8.2,14.8,26.2,31908,OTHER OFFENSE,23,1899.29,241982.0
22,3.2,16.8,8.2,14.8,26.2,31908,MOTOR VEHICLE THEFT,23,1899.29,241982.0
22,3.2,16.8,8.2,14.8,26.2,31908,CRIMINAL TRESPASS,23,1899.29,241982.0
22,3.2,16.8,8.2,14.8,26.2,31908,WEAPONS VIOLATION,23,1899.29,241982.0
48,2.1,11.5,20.0,11.0,44.0,28887,THEFT,38,2511.91,225924.0
48,2.1,11.5,20.0,11.0,44.0,28887,CRIMINAL DAMAGE,38,2511.91,225924.0
48,2.1,11.5,20.0,11.0,44.0,28887,BURGLARY,38,2511.91,225924.0
48,2.1,11.5,20.0,11.0,44.0,28887,MOTOR VEHICLE THEFT,38,2511.91,225924.0
48,2.1,11.5,20.0,11.0,44.0,28887,LIQUOR LAW VIOLATION,38,2511.91,225924.0
53,3.3,25.9,19.4,20.5,42.1,16563,CRIMINAL DAMAGE,62,639.5,0.0
53,3.3,25.9,19.4,20.5,42.1,16563,NARCOTICS,62,639.5,0.0
53,3.3,25.9,19.4,20.5,42.1,16563,BURGLARY,62,639.5,0.0
53,3.3,25.9,19.4,20.5,42.1,16563,ROBBERY,62,639.5,0.0
53,3.3,25.9,19.4,20.5,42.1,16563,ROBBERY,62,639.5,0.0
53,3.3,25.9,19.4,20.5,42.1,16563,ARSON,62,639.5,0.0
4,3.4,10.9,8.2,13.4,25.5,37524,BATTERY,17,3442.57,285218.0
4,3.4,10.9,8.2,13.4,25.5,37524,CRIMINAL DAMAGE,17,3442.57,285218.0
4,3.4,10.9,8.2,13.4,25.5,37524,CRIMINAL TRESPASS,17,3442.57,285218.0
58,14.4,23.6,13.9,45.1,39.3,13089,THEFT,84,554.62,121211.0
58,14.4,23.6,13.9,45.1,39.3,13089,CRIMINAL DAMAGE,84,554.62,121211.0
58,14.4,23.6,13.9,45.1,39.3,13089,CRIMINAL DAMAGE,84,554.62,121211.0
58,14.4,23.6,13.9,45.1,39.3,13089,CRIMINAL DAMAGE,84,554.62,121211.0
58,14.4,23.6,13.9,45.1,39.3,13089,NARCOTICS,84,554.62,121211.0
58,14.4,23.6,13.9,45.1,39.3,13089,NARCOTICS,84,554.62,121211.0
58,14.4,23.6,13.9,45.1,39.3,13089,NARCOTICS,84,554.62,121211.0
58,14.4,23.6,13.9,45.1,39.3,13089,OTHER OFFENSE,84,554.62,121211.0
58,14.4,23.6,13.9,45.1,39.3,13089,MOTOR VEHICLE THEFT,84,554.62,121211.0
58,14.4,23.6,13.9,45.1,39.3,13089,HOMICIDE,84,554.62,121211.0
16,6.3,13.1,10.0,22.4,31.6,27249,THEFT,34,2080.08,13037.0
16,6.3,13.1,10.0,22.4,31.6,27249,BATTERY,34,2080.08,13037.0
16,6.3,13.1,10.0,22.4,31.6,27249,CRIMINAL DAMAGE,34,2080.08,13037.0
16,6.3,13.1,10.0,22.4,31.6,27249,CRIMINAL DAMAGE,34,2080.08,13037.0
16,6.3,13.1,10.0,22.4,31.6,27249,MOTOR VEHICLE THEFT,34,2080.08,13037.0
16,6.3,13.1,10.0,22.4,31.6,27249,MOTOR VEHICLE THEFT,34,2080.08,13037.0
16,6.3,13.1,10.0,22.4,31.6,27249,DECEPTIVE PRACTICE,34,2080.08,13037.0
16,6.3,13.1,10.0,22.4,31.6,27249,STALKING,34,2080.08,13037.0
49,2.5,19.8,20.3,16.9,41.2,17949,THEFT,52,906.52,188283.0
49,2.5,19.8,20.3,16.9,41.2,17949,THEFT,52,906.52,188283.0
49,2.5,19.8,20.3,16.9,41.2,17949,THEFT,52,906.52,188283.0
49,2.5,19.8,20.3,16.9,41.2,17949,BATTERY,52,906.52,188283.0
49,2.5,19.8,20.3,16.9,41.2,17949,BATTERY,52,906.52,188283.0
49,2.5,19.8,20.3,16.9,41.2,17949,CRIMINAL DAMAGE,52,906.52,188283.0
49,2.5,19.8,20.3,16.9,41.2,17949,ASSAULT,52,906.52,188283.0
49,2.5,19.8,20.3,16.9,41.2,17949,ASSAULT,52,906.52,188283.0
49,2.5,19.8,20.3,16.9,41.2,17949,BURGLARY,52,906.52,188283.0
49,2.5,19.8,20.3,16.9,41.2,17949,ROBBERY,52,906.52,188283.0
49,2.5,19.8,20.3,16.9,41.2,17949,CRIMINAL TRESPASS,52,906.52,188283.0
3,3.8,24.0,8.9,11.8,22.2,35787,NARCOTICS,20,1491.13,168720.0
3,3.8,24.0,8.9,11.8,22.2,35787,NARCOTICS,20,1491.13,168720.0
3,3.8,24.0,8.9,11.8,22.2,35787,NARCOTICS,20,1491.13,168720.0
3,3.8,24.0,8.9,11.8,22.2,35787,NARCOTICS,20,1491.13,168720.0
59,7.2,18.7,13.4,32.9,35.6,16954,THEFT,61,906.63,0.0
59,7.2,18.7,13.4,32.9,35.6,16954,THEFT,61,906.63,0.0
28,3.8,20.6,10.7,9.6,22.2,44689,THEFT,15,2169.37,168824.0
28,3.8,20.6,10.7,9.6,22.2,44689,THEFT,15,2169.37,168824.0
28,3.8,20.6,10.7,9.6,22.2,44689,THEFT,15,2169.37,168824.0
28,3.8,20.6,10.7,9.6,22.2,44689,THEFT,15,2169.37,168824.0
28,3.8,20.6,10.7,9.6,22.2,44689,THEFT,15,2169.37,168824.0
28,3.8,20.6,10.7,9.6,22.2,44689,BATTERY,15,2169.37,168824.0
28,3.8,20.6,10.7,9.6,22.2,44689,MOTOR VEHICLE THEFT,15,2169.37,168824.0
28,3.8,20.6,10.7,9.6,22.2,44689,ROBBERY,15,2169.37,168824.0
28,3.8,20.6,10.7,9.6,22.2,44689,CRIMINAL TRESPASS,15,2169.37,168824.0
28,3.8,20.6,10.7,9.6,22.2,44689,NON - CRIMINAL,15,2169.37,168824.0
28,3.8,20.6,10.7,9.6,22.2,44689,BATTERY,15,2169.37,168824.0
28,3.8,20.6,10.7,9.6,22.2,44689,NARCOTICS,15,2169.37,168824.0
28,3.8,20.6,10.7,9.6,22.2,44689,NARCOTICS,15,2169.37,168824.0
28,3.8,20.6,10.7,9.6,22.2,44689,NARCOTICS,15,2169.37,168824.0
28,3.8,20.6,10.7,9.6,22.2,44689,ASSAULT,15,2169.37,168824.0
28,3.8,20.6,10.7,9.6,22.2,44689,MOTOR VEHICLE THEFT,15,2169.37,168824.0
55,3.3,17.1,9.6,19.2,42.9,22677,NARCOTICS,44,1326.14,208388.0
25,6.3,28.6,22.6,24.4,37.9,15957,THEFT,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,THEFT,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,THEFT,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,THEFT,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,THEFT,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,THEFT,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,CONCEALED CARRY LICENSE VIOLATION,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,MOTOR VEHICLE THEFT,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,DECEPTIVE PRACTICE,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,ROBBERY,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,PROSTITUTION,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,WEAPONS VIOLATION,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,KIDNAPPING,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,ASSAULT,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,ASSAULT,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,ASSAULT,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,BURGLARY,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,BURGLARY,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,BURGLARY,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,NARCOTICS,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,NARCOTICS,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,NARCOTICS,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,OTHER OFFENSE,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,OTHER OFFENSE,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,ASSAULT,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,CRIMINAL DAMAGE,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,CRIMINAL DAMAGE,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,NARCOTICS,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,NARCOTICS,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,NARCOTICS,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,NARCOTICS,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,BATTERY,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,BATTERY,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,BATTERY,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,BATTERY,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,BATTERY,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,BATTERY,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,THEFT,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,THEFT,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,BATTERY,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,BATTERY,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,BATTERY,73,557.94,141750.0
25,6.3,28.6,22.6,24.4,37.9,15957,BATTERY,73,557.94,141750.0
3,3.8,24.0,8.9,11.8,22.2,35787,NARCOTICS,20,1491.13,0.0
3,3.8,24.0,8.9,11.8,22.2,35787,NARCOTICS,20,1491.13,0.0
3,3.8,24.0,8.9,11.8,22.2,35787,NARCOTICS,20,1491.13,0.0
3,3.8,24.0,8.9,11.8,22.2,35787,NARCOTICS,20,1491.13,0.0
7,0.8,12.3,5.1,3.6,21.5,71551,THEFT,2,5817.15,238422.0
7,0.8,12.3,5.1,3.6,21.5,71551,BATTERY,2,5817.15,238422.0
7,0.8,12.3,5.1,3.6,21.5,71551,BATTERY,2,5817.15,238422.0
7,0.8,12.3,5.1,3.6,21.5,71551,LIQUOR LAW VIOLATION,2,5817.15,238422.0
7,0.8,12.3,5.1,3.6,21.5,71551,BURGLARY,2,5817.15,238422.0
8,1.9,12.9,7.0,2.5,22.6,88669,THEFT,1,6873.57,329359.0
8,1.9,12.9,7.0,2.5,22.6,88669,THEFT,1,6873.57,329359.0
8,1.9,12.9,7.0,2.5,22.6,88669,THEFT,1,6873.57,329359.0
8,1.9,12.9,7.0,2.5,22.6,88669,THEFT,1,6873.57,329359.0
8,1.9,12.9,7.0,2.5,22.6,88669,BATTERY,1,6873.57,329359.0
8,1.9,12.9,7.0,2.5,22.6,88669,BATTERY,1,6873.57,329359.0
8,1.9,12.9,7.0,2.5,22.6,88669,PROSTITUTION,1,6873.57,329359.0
8,1.9,12.9,7.0,2.5,22.6,88669,GAMBLING,1,6873.57,329359.0
8,1.9,12.9,7.0,2.5,22.6,88669,OTHER NARCOTIC VIOLATION,1,6873.57,329359.0
8,1.9,12.9,7.0,2.5,22.6,88669,CRIMINAL DAMAGE,1,6873.57,329359.0
8,1.9,12.9,7.0,2.5,22.6,88669,OTHER OFFENSE,1,6873.57,329359.0
8,1.9,12.9,7.0,2.5,22.6,88669,OTHER OFFENSE,1,6873.57,329359.0
8,1.9,12.9,7.0,2.5,22.6,88669,ASSAULT,1,6873.57,329359.0
8,1.9,12.9,7.0,2.5,22.6,88669,DECEPTIVE PRACTICE,1,6873.57,329359.0
8,1.9,12.9,7.0,2.5,22.6,88669,DECEPTIVE PRACTICE,1,6873.57,329359.0
71,4.0,27.6,28.3,18.5,41.9,15528,THEFT,74,562.61,8570.0
71,4.0,27.6,28.3,18.5,41.9,15528,BATTERY,74,562.61,8570.0
71,4.0,27.6,28.3,18.5,41.9,15528,CRIMINAL DAMAGE,74,562.61,8570.0
71,4.0,27.6,28.3,18.5,41.9,15528,NARCOTICS,74,562.61,8570.0
71,4.0,27.6,28.3,18.5,41.9,15528,ASSAULT,74,562.61,8570.0
71,4.0,27.6,28.3,18.5,41.9,15528,ASSAULT,74,562.61,8570.0
71,4.0,27.6,28.3,18.5,41.9,15528,PUBLIC INDECENCY,74,562.61,8570.0
71,4.0,27.6,28.3,18.5,41.9,15528,RITUALISM,74,562.61,8570.0
71,4.0,27.6,28.3,18.5,41.9,15528,BURGLARY,74,562.61,8570.0
71,4.0,27.6,28.3,18.5,41.9,15528,MOTOR VEHICLE THEFT,74,562.61,8570.0
71,4.0,27.6,28.3,18.5,41.9,15528,DECEPTIVE PRACTICE,74,562.61,8570.0
71,4.0,27.6,28.3,18.5,41.9,15528,DECEPTIVE PRACTICE,74,562.61,8570.0
71,4.0,27.6,28.3,18.5,41.9,15528,ROBBERY,74,562.61,8570.0
71,4.0,27.6,28.3,18.5,41.9,15528,CRIMINAL TRESPASS,74,562.61,8570.0
68,3.8,46.6,28.0,28.5,42.5,11888,THEFT,94,255.11,98756.0
68,3.8,46.6,28.0,28.5,42.5,11888,THEFT,94,255.11,98756.0
68,3.8,46.6,28.0,28.5,42.5,11888,THEFT,94,255.11,98756.0
68,3.8,46.6,28.0,28.5,42.5,11888,THEFT,94,255.11,98756.0
68,3.8,46.6,28.0,28.5,42.5,11888,THEFT,94,255.11,98756.0
68,3.8,46.6,28.0,28.5,42.5,11888,BATTERY,94,255.11,98756.0
68,3.8,46.6,28.0,28.5,42.5,11888,MOTOR VEHICLE THEFT,94,255.11,98756.0
68,3.8,46.6,28.0,28.5,42.5,11888,MOTOR VEHICLE THEFT,94,255.11,98756.0
68,3.8,46.6,28.0,28.5,42.5,11888,CRIM SEXUAL ASSAULT,94,255.11,98756.0
68,3.8,46.6,28.0,28.5,42.5,11888,ASSAULT,94,255.11,98756.0
68,3.8,46.6,28.0,28.5,42.5,11888,ASSAULT,94,255.11,98756.0
68,3.8,46.6,28.0,28.5,42.5,11888,ASSAULT,94,255.11,98756.0
68,3.8,46.6,28.0,28.5,42.5,11888,ASSAULT,94,255.11,98756.0
68,3.8,46.6,28.0,28.5,42.5,11888,BURGLARY,94,255.11,98756.0
68,3.8,46.6,28.0,28.5,42.5,11888,BURGLARY,94,255.11,98756.0
68,3.8,46.6,28.0,28.5,42.5,11888,BATTERY,94,255.11,98756.0
